240782504, 89.64, 433.59, 84
240782504, 70.405, 150.215, 73
240782504, 71.705, 75.69, 86
240782504, 64.74, 146.97, 65
240782504, 92.655, 33.005, 84
240782504, 97.715, 67.955, 73
240782504, 64.585, 56.075, 79
240782504, 39.72, 148.995, 78
240782504, 78.77, 233.885, 35
240782504, 97.26, 216.625, 13
240782504, 89.57, 199.665, 80
240782504, 85.15, 166.365, 76
240782504, 94.55, 72.55, 84
240782504, 100.825, 101.845, 190
240782504, 114.69, 1039.04, 84
240782504, 74.6, 157.93, 73
240782504, 102.765, 70.12, 84
240782504, 91.6800000001, 114.94, 76
240782504, 89.93, 94.865, 69
240782504, 113.985, 173.925, 57
240782504, 118.7, 107.135, 50
240782504, 934.73, 157.175, 16
240782504, 95.565, 578.925, 80
240782504, 97.795, 200.92, 65
240782504, 77.63, 63.07, 82
240782504, 58.665, 507.02, 65
240782504, 84.62, 104.08, 76
240782504, 85.635, 150.92, 76
240782504, 81.745, 70, 69
240782504, 129.815, 93.885, 76
240782504, 117.095, 167.49, 32
240782504, 86.765, 154.55, 67
240782504, 89.175, 90.945, 79
240782504, 72.155, 107.125, 82
240782504, 76.22, 492.22, 8
240782504, 102.55, 68.045, 79
240782504, 81.46, 63.075, 82
240782504, 86.345, 133.13, 68
240782504, 78.405, 318.95, 73
240782504, 92.72, 28.015, 78
240782504, 127.74, 136.775, 65
240782504, 51.245, 689.42, 8
240782504, 75.62, 117.925, 8
240782504, 85.5550000001, 196.665, 78
240782504, 85.85, 46.105, 65
240782504, 113.05, 53.8, 84
240782504, 58.97, 59.92, 69
240782504, 82.43, 147.555, 83
240782504, 96.385, 96.875, 32
240782504, 63.3050000001, 86.12, 70
240782504, 83.3, 95.96, 79
240782504, 85.15, 48.92, 82
240782504, 79.425, 76.86, 32
240782504, 83.535, 90.965, 83
240782504, 176.53, 221.045, 16
240782504, 69.79, 121.67, 79
240782504, 85.52, 210.375, 78
240782504, 106.38, 63.725, 65
240782504, 98.455, 47.135, 82
240782504, 62.635, 111.985, 32
240782504, 85.495, 167.175, 68
240782504, 96.555, 140.9, 65
240782504, 137.18, 62.055, 84
240782504, 88.57, 107.805, 65
240782504, 69.2, 136.51, 38
240782504, 88.33, 136.895, 38
240782504, 76.845, 229.545, 37
240782504, 89.13, 144.685, 37
240782504, 120.155, 168.82, 32
240782504, 97.31, 103.285, 57
240782504, 583.615, 98.935, 16
240782504, 154.64, 759.495, 16
240782504, 88.655, 89.735, 70
240782504, 127.69, 167.16, 82
240782504, 93.47, 56.81, 81
240782504, 150.815, 73.99, 69
240782504, 76.33, 81.725, 85
240782504, 102, 97.48, 69
240782504, 80.87, 83.09, 78
